parent,smiles_alkyl,inchikey,inchikey_short,id,smiles_aryl,smiles,reaction_smarts
OOTPRFIHAFABSN-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c(F)c([H])c1B1OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O1,AQZTXCKHWGEMHZ-UHFFFAOYNA-N,OOTPRFIHAFABSN,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F,CC1(C)OB(c2ccc(CBr)c(F)c2)OC1(C)C.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F
ORXLVGIZIGVHGE-UHFFFAOYNA-N,[H]c1c([H])c(Oc2c([H])c([H])c(C(=O)C([H])([H])Br)c([H])c2[H])c([H])c([H])c1Cl,WWLNHRIVEXIKBM-UHFFFAOYNA-N,ORXLVGIZIGVHGE,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,O=C(CBr)c1ccc(Oc2ccc(Cl)cc2)cc1.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1
PALKPTNUIUCQQI-HCKMINDGNA-N,[H]OC(=O)[C@]([H])(Br)C([H])([H])C([H])([H])N1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O,GALQTBKGNWIIOW-IMIYBQPNNA-N,PALKPTNUIUCQQI,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)O,O=C(O)[C@H](Br)CCN1C(=O)c2ccccc2C1=O.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)O
QOCYLABQSVWXGE-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([H])c(F)c1B1OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O1,YAFIPWLYMHGVDQ-UHFFFAOYNA-N,QOCYLABQSVWXGE,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)c(F)c1,CC1(C)OB(c2ccc(CBr)cc2F)OC1(C)C.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)c(F)c1
RFXSZNZSFDRTPC-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([H])c(Cl)c1B1OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O1,LEBXKJQYEIXBOT-UHFFFAOYNA-N,RFXSZNZSFDRTPC,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)c(Cl)c1,CC1(C)OB(c2ccc(CBr)cc2Cl)OC1(C)C.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1Cc1ccc(B2OC(C)(C)C(C)(C)O2)c(Cl)c1
RJQPRKXEVWZMAO-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(nc([H])n2C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])Br,AXJDAROKGJLNED-UHFFFAOYNA-N,RJQPRKXEVWZMAO,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1Cc1cccc2c1ncn2C(=O)OC(C)(C)C,CC(C)(C)OC(=O)n1cnc2c(CBr)cccc21.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1Cc1cccc2c1ncn2C(=O)OC(C)(C)C
RMXGTMRDXKUUDJ-UHFFFAOYNA-N,[H]c1c([H])c([H])c(-c2c([H])c([H])c(C([H])([H])Br)c([H])c2[H])c(C(=O)OC([H])([H])[H])c1[H],DEIKJDUAMLFRSJ-UHFFFAOYNA-N,RMXGTMRDXKUUDJ,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COC(=O)c1ccccc1-c1ccc(Cc2ccc(-n3ccnc3)cc2OC)cc1,COC(=O)c1ccccc1-c1ccc(CBr)cc1.COc1cc(-n2ccnc2)ccc1Br>>COC(=O)c1ccccc1-c1ccc(Cc2ccc(-n3ccnc3)cc2OC)cc1
RNJKUHUGSBTCRJ-UHFFFAOYNA-N,[H]c1nc(-c2nc(C([H])([H])Br)c(C(=O)OC([H])([H])C([H])([H])[H])s2)c([H])c([H])c1[H],RVFUBTRYIAVGFY-UHFFFAOYNA-N,RNJKUHUGSBTCRJ,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,CCOC(=O)c1sc(-c2ccccn2)nc1Cc1ccc(-n2ccnc2)cc1OC,CCOC(=O)c1sc(-c2ccccn2)nc1CBr.COc1cc(-n2ccnc2)ccc1Br>>CCOC(=O)c1sc(-c2ccccn2)nc1Cc1ccc(-n2ccnc2)cc1OC
RSVXRLUSSUZVDL-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])C([H])([H])Br)c([H])c1[H],DITCPLCWIYWPJD-UHFFFAOYNA-N,RSVXRLUSSUZVDL,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1CCOc1ccccc1CCc1ccccc1,BrCCOc1ccccc1CCc1ccccc1.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1CCOc1ccccc1CCc1ccccc1
RXHBKEAMZCXXSJ-WYUMXYHSNA-N,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)c([H])c1[H],IVDNWUJXUVWXIH-HXTKINSTNA-N,RXHBKEAMZCXXSJ,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1CCCCCCNC(=O)OCc1ccccc1,O=C(NCCCCCCBr)OCc1ccccc1.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1CCCCCCNC(=O)OCc1ccccc1
RZVDMCGNBFASBU-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(OC([H])([H])C([H])([H])Br)c([H])c2[H])c([H])c1[H],MSBXQDIERUDGNF-UHFFFAOYNA-N,RZVDMCGNBFASBU,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1CCOc1ccc(OCc2ccccc2)cc1,BrCCOc1ccc(OCc2ccccc2)cc1.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1CCOc1ccc(OCc2ccccc2)cc1
SFRDMJLPJZYEJB-UHFFFAOYNA-N,[H]c1c([H])c(B2OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O2)c(C([H])([H])Br)c([H])c1F,BGNQIEPUVDQQCA-UHFFFAOYNA-N,SFRDMJLPJZYEJB,core10,BrC1=CC=C(N2C=NC=C2)C=C1OC,COc1cc(-n2ccnc2)ccc1Cc1cc(F)ccc1B1OC(C)(C)C(C)(C)O1,CC1(C)OB(c2ccc(F)cc2CBr)OC1(C)C.COc1cc(-n2ccnc2)ccc1Br>>COc1cc(-n2ccnc2)ccc1Cc1cc(F)ccc1B1OC(C)(C)C(C)(C)O1
